Id,SegmentId_Time,Altitude,Latitude,Longitude,Noisy_Altitude,Noisy_Latitude,Noisy_Longitude
2022,34_3809,?,?,?,131.533162657,40.4083583348,-86.9352206778
2023,34_3810,?,?,?,155.712664962,40.4239153921,-86.9321213354
2024,34_3811,?,?,?,146.566630727,40.4084719229,-86.9335517041
2025,34_3812,?,?,?,144.401148898,40.4167629688,-86.9340325972
2026,34_3813,?,?,?,150.485915874,40.4191785841,-86.9329951605
2027,34_3814,?,?,?,155.561372935,40.4203650169,-86.9334092557
2028,34_3815,?,?,?,141.054584028,40.4070478979,-86.9351618681
2029,34_3816,?,?,?,155.417311817,40.4228687949,-86.9325985477
2030,34_3817,?,?,?,137.289884774,40.4085711589,-86.9340262998
2031,34_3818,?,?,?,145.603863091,40.4118679079,-86.9327583365
2032,34_3819,?,?,?,145.175933851,40.4166911604,-86.9330411619
2033,34_3820,?,?,?,150.132314917,40.4223913958,-86.9325583909
2034,34_3821,?,?,?,142.200605773,40.4100195504,-86.9347798202
2035,34_3822,?,?,?,162.804600235,40.4256180177,-86.9338624877
2036,34_3823,?,?,?,147.155637689,40.4143433382,-86.9353973114
2037,34_3824,?,?,?,139.531561958,40.4054515708,-86.934286987
2038,34_3825,?,?,?,148.299094174,40.4149098064,-86.933495966
2039,34_3826,?,?,?,152.823495686,40.4217231951,-86.9322421216
2040,34_3827,?,?,?,141.436339422,40.4057703239,-86.9348932671
2041,34_3828,?,?,?,155.521315725,40.4134683257,-86.9320288803
2042,34_3829,?,?,?,144.592782772,40.4213694758,-86.9331103116
2043,34_3830,?,?,?,145.195531256,40.4095857503,-86.9348525712
2044,34_3831,?,?,?,148.974938094,40.4244270256,-86.9331096677
2045,34_3832,?,?,?,157.710544756,40.421425114,-86.9331697656
2046,34_3833,?,?,?,137.993825542,40.4078339428,-86.9349797634
2047,34_3834,?,?,?,147.490718645,40.4216874416,-86.9336430732
2048,34_3835,?,?,?,152.522299733,40.4169358509,-86.9337683085
2049,34_3836,?,?,?,140.964102381,40.4097023318,-86.9346881606
2050,34_3837,?,?,?,150.351598361,40.4215235419,-86.9326705791
2051,34_3838,?,?,?,149.521857521,40.4218763217,-86.9339894709
2052,34_3839,?,?,?,142.237330983,40.414571541,-86.9345877527
2053,34_3840,?,?,?,145.721649565,40.4193942465,-86.9330479556
2054,34_3841,?,?,?,156.332559001,40.4255922412,-86.9325073152
2055,34_3842,?,?,?,141.62907204,40.4063327907,-86.933981305
2056,34_3843,?,?,?,151.423282506,40.4170379022,-86.9325545806
2057,34_3844,?,?,?,144.749758188,40.4137228505,-86.9336028547
2058,34_3845,?,?,?,141.413298401,40.4102371066,-86.9346364186
2059,34_3846,?,?,?,145.754022191,40.4102240903,-86.9341126843
2060,34_3847,?,?,?,155.069953662,40.4239065388,-86.9326724253
2061,34_3848,?,?,?,138.543574429,40.406356441,-86.9348680575
2062,34_3849,?,?,?,146.371419148,40.4227969395,-86.932181893
2063,34_3850,?,?,?,153.128328829,40.4198691345,-86.9332822529
2064,34_3851,?,?,?,150.45994201,40.4149493403,-86.9337656783
2065,34_3852,?,?,?,146.301925195,40.4115658667,-86.9343676378
2066,34_3853,?,?,?,161.443979583,40.4235574786,-86.932077939
2067,34_3854,?,?,?,139.255934924,40.4022752561,-86.9348717256
2068,34_3855,?,?,?,149.389416423,40.417724438,-86.9335458247
2069,34_3856,?,?,?,146.383921307,40.4170005291,-86.9329437907
2070,34_3857,?,?,?,147.954496586,40.4095263774,-86.9335700543
2071,34_3858,?,?,?,140.908287952,40.4038705397,-86.9350050009
2072,34_3859,?,?,?,156.97183474,40.4239780328,-86.9319504841
2073,34_3860,?,?,?,139.595013377,40.4090702902,-86.9347468813
2074,34_3861,?,?,?,151.423847698,40.4119506953,-86.9333346745
2075,35_3801,?,?,?,164.197672628,40.4212792668,-86.9326636378
2076,35_3802,?,?,?,157.762547621,40.4107224977,-86.9331134126
2077,35_3803,?,?,?,152.30320546,40.4138932977,-86.9342591651
2078,35_3804,?,?,?,172.492932246,40.4249969877,-86.9321379093
2079,35_3805,?,?,?,152.180771866,40.41030822,-86.9346231186
2080,35_3806,?,?,?,158.047461504,40.4200799271,-86.9334574356
2081,35_3807,?,?,?,162.277611106,40.4140401162,-86.9330624082
2082,35_3808,?,?,?,161.7674982,40.4111829924,-86.9342987615
2083,35_3809,?,?,?,153.357269486,40.4064356506,-86.9347837654
2084,35_3810,?,?,?,167.702150736,40.4235776354,-86.9322956544
2085,35_3811,?,?,?,154.265763367,40.4123848265,-86.933915379
2086,35_3812,?,?,?,156.03841898,40.4136303082,-86.9341286625
2087,35_3813,?,?,?,165.076810929,40.4184876412,-86.9330081105
2088,35_3814,?,?,?,158.230217345,40.4228718856,-86.9340103547
2089,35_3815,?,?,?,146.986293679,40.4082313423,-86.9357654302
2090,35_3816,?,?,?,167.373052177,40.4281296548,-86.9316710836
2091,35_3817,?,?,?,155.979412683,40.4080111757,-86.9344909267
2092,35_3818,?,?,?,153.704294227,40.4162672834,-86.9338588421
2093,35_3819,?,?,?,159.328689349,40.4126594049,-86.9334251776
2094,35_3820,?,?,?,159.938069987,40.4193256225,-86.9337172852
2095,35_3821,?,?,?,141.686309734,40.4124143073,-86.9357338092
2096,35_3822,?,?,?,167.216293865,40.4266002117,-86.9323602663
2097,35_3823,?,?,?,159.480284946,40.4141033189,-86.934390792
2098,35_3824,?,?,?,150.044276846,40.4097784204,-86.933867975
2099,35_3825,?,?,?,161.203779614,40.4170593501,-86.933363448
2100,35_3826,?,?,?,166.116721273,40.4189401603,-86.9327607802
2101,35_3827,?,?,?,149.493649318,40.4078192392,-86.9360951026
2102,35_3828,?,?,?,162.962060101,40.4170065804,-86.9326263103
2103,35_3829,?,?,?,162.157094241,40.4195657872,-86.932971807
2104,35_3830,?,?,?,154.364353592,40.4082667813,-86.9348074875
2105,35_3831,?,?,?,155.943267254,40.4170385673,-86.9332814268
2106,35_3832,?,?,?,162.977295972,40.4162142707,-86.932942939
2107,35_3833,?,?,?,149.621189539,40.4069370699,-86.9338918539
2108,35_3834,?,?,?,167.603309925,40.4207689169,-86.9317830408
2109,35_3835,?,?,?,164.436501612,40.4198411254,-86.9336685491
2110,35_3836,?,?,?,145.851895334,40.4073739966,-86.9357125213
2111,35_3837,?,?,?,168.978527349,40.4147673762,-86.9320083549
2112,35_3838,?,?,?,156.673052776,40.4142821788,-86.9327895754
2113,35_3839,?,?,?,150.066112461,40.4101413753,-86.9341071434
2114,35_3840,?,?,?,163.5401868,40.4111270706,-86.933158561
2115,35_3841,?,?,?,156.097091729,40.4191549257,-86.9319449333
2116,35_3842,?,?,?,149.344273817,40.4057879066,-86.9364581753
2117,35_3843,?,?,?,167.532886795,40.4169049433,-86.9321274313
2118,35_3844,?,?,?,155.675348314,40.4245782338,-86.9320831163
2119,35_3845,?,?,?,152.819075602,40.4065647617,-86.9346231292
2120,35_3846,?,?,?,158.967752231,40.4128924037,-86.9339986266
2121,35_3847,?,?,?,165.639455337,40.4269479295,-86.9325864793
2122,35_3848,?,?,?,149.925273686,40.4085056579,-86.9360810162
2123,35_3849,?,?,?,154.472209885,40.4168938575,-86.9335386497
2124,35_3850,?,?,?,150.128266403,40.4199952794,-86.9330131631
2125,35_3851,?,?,?,160.987556122,40.4132095451,-86.9342325306
2126,35_3852,?,?,?,151.014125973,40.4142966695,-86.9345327307
2127,35_3853,?,?,?,168.888980901,40.4284468399,-86.9326511295
2128,35_3854,?,?,?,151.840256054,40.4086653921,-86.9351882963
2129,35_3855,?,?,?,157.882186358,40.419286767,-86.9334736821
2130,35_3856,?,?,?,163.105865019,40.4219841432,-86.9338039852
2131,35_3857,?,?,?,158.957757708,40.4140376965,-86.9343495863
2132,35_3858,?,?,?,158.599130133,40.4118164435,-86.9352876351
2133,35_3859,?,?,?,165.955713207,40.4237990538,-86.9309168924
2134,35_3860,?,?,?,150.602393811,40.4082053881,-86.9353720487
2135,35_3861,?,?,?,155.427495427,40.4210002459,-86.933401947
2136,36_3801,?,?,?,158.728671086,40.4195684348,-86.9328318372
2137,36_3802,?,?,?,154.765469953,40.4125128672,-86.9342473205
2138,36_3803,?,?,?,146.525545331,40.4096465854,-86.9341945023
2139,36_3804,?,?,?,160.352253458,40.4275414204,-86.932273099
2140,36_3805,?,?,?,149.338161298,40.4082875161,-86.9344889761
2141,36_3806,?,?,?,152.698540828,40.4178626657,-86.9332410966
2142,36_3807,?,?,?,155.73461292,40.4212076989,-86.9335516926
2143,36_3808,?,?,?,154.790447786,40.4137695995,-86.9340539975
2144,36_3809,?,?,?,140.261040959,40.4085775933,-86.9350130998
2145,36_3810,?,?,?,168.878787601,40.4291074056,-86.9312908138
2146,36_3811,?,?,?,148.972511688,40.4100620644,-86.9341510771
2147,36_3812,?,?,?,153.026564995,40.4162109656,-86.9348024513
2148,36_3813,?,?,?,158.772895281,40.4176238938,-86.9332685018
2149,36_3814,?,?,?,157.012503435,40.4183997922,-86.9330027319
2150,36_3815,?,?,?,149.745873612,40.4084897447,-86.9357437742
2151,36_3816,?,?,?,163.623641896,40.4227038746,-86.9329460479
2152,36_3817,?,?,?,158.977271559,40.4106397681,-86.9349928162
2153,36_3818,?,?,?,153.957883662,40.4087853417,-86.9348384359
2154,36_3819,?,?,?,158.535387209,40.4144230123,-86.9337660349
2155,36_3820,?,?,?,159.173991712,40.422775895,-86.9334299434
2156,36_3821,?,?,?,147.262411784,40.407096608,-86.9353247054
2157,36_3822,?,?,?,169.700288302,40.4230223635,-86.9311885339
2158,36_3823,?,?,?,158.702693721,40.4101200226,-86.93385767
2159,36_3824,?,?,?,153.026556641,40.4151849217,-86.9342951504
2160,36_3825,?,?,?,157.610929687,40.4185037811,-86.933885965
2161,36_3826,?,?,?,168.042525894,40.4177978477,-86.9334465868
2162,36_3827,?,?,?,152.833608038,40.4092799381,-86.935378149
2163,36_3828,?,?,?,164.071452343,40.4176455775,-86.9333853685
2164,36_3829,?,?,?,160.84182455,40.4179296148,-86.9344443491
2165,36_3830,?,?,?,145.024424247,40.4093406099,-86.9337768358
2166,36_3831,?,?,?,159.973134847,40.417770103,-86.9337471892
2167,36_3832,?,?,?,162.417498039,40.4209564498,-86.9333310224
2168,36_3833,?,?,?,150.143671836,40.4061215451,-86.9339043502
2169,36_3834,?,?,?,160.089318199,40.4157707705,-86.9329564338
2170,36_3835,?,?,?,158.113001325,40.4193232039,-86.9337087953
2171,36_3836,?,?,?,155.020331391,40.4092135773,-86.9361733532
2172,36_3837,?,?,?,161.291119554,40.4243517156,-86.9326323472
2173,36_3838,?,?,?,158.509595234,40.4208848982,-86.9331984475
2174,36_3839,?,?,?,153.584961408,40.4109203651,-86.9349400172
2175,36_3840,?,?,?,153.207946675,40.4186037978,-86.9331754073
2176,36_3841,?,?,?,161.216981271,40.418855836,-86.9327487964
2177,36_3842,?,?,?,145.198245042,40.4085437622,-86.935553196
2178,36_3843,?,?,?,155.670793635,40.4241419961,-86.9325926428
2179,36_3844,?,?,?,164.42559254,40.4180807542,-86.9325194379
2180,36_3845,?,?,?,156.556990422,40.4116513599,-86.9345728484
2181,36_3846,?,?,?,158.795926931,40.4102111249,-86.9346762429
2182,36_3847,?,?,?,163.22810512,40.4232447615,-86.931465448
2183,36_3848,?,?,?,142.940364544,40.4035150793,-86.9351417221
2184,36_3849,?,?,?,160.239198851,40.4194407058,-86.9335420538
2185,36_3850,?,?,?,155.2608102,40.4181214112,-86.9331994684
2186,36_3851,?,?,?,158.260684877,40.4121249307,-86.9347764641
2187,36_3852,?,?,?,149.192226481,40.4085073824,-86.9348940404
2188,36_3853,?,?,?,169.400870692,40.4234470659,-86.9317193864
2189,36_3854,?,?,?,147.689120038,40.4051720294,-86.9348963587
2190,36_3855,?,?,?,160.364177626,40.4146728707,-86.9330066379
2191,36_3856,?,?,?,158.337806385,40.4136636055,-86.9338891608
2192,36_3857,?,?,?,154.064611661,40.4189717601,-86.9331098138
2193,36_3858,?,?,?,153.504047602,40.4076003566,-86.9347849796
2194,36_3859,?,?,?,170.392841832,40.4205032937,-86.9317191039
2195,36_3860,?,?,?,150.054870424,40.4108388251,-86.9347156802
2196,36_3861,?,?,?,156.391816395,40.4188249902,-86.9333194181
2197,37_3801,?,?,?,156.635326191,40.418729772,-86.9365029373
2198,37_3802,?,?,?,155.597904791,40.4156767113,-86.9367970786
2199,37_3803,?,?,?,143.254168443,40.4147564435,-86.9373551491
2200,37_3804,?,?,?,166.628423549,40.4250693578,-86.9348478414
2201,37_3805,?,?,?,150.774996597,40.4061501287,-86.9384735468
2202,37_3806,?,?,?,156.762183503,40.4210366758,-86.9360346334
2203,37_3807,?,?,?,159.282864379,40.4219909768,-86.9360091989
2204,37_3808,?,?,?,158.64566966,40.4149053996,-86.9354910856
2205,37_3809,?,?,?,142.508350823,40.4050258061,-86.9377205504
2206,37_3810,?,?,?,171.748462192,40.4245777646,-86.9347473533
2207,37_3811,?,?,?,155.27313883,40.4098048523,-86.9376057998
2208,37_3812,?,?,?,151.797587539,40.4167380224,-86.9367972432
2209,37_3813,?,?,?,158.498709375,40.4163226217,-86.9359792478
2210,37_3814,?,?,?,157.049157665,40.4179595618,-86.935624801
2211,37_3815,?,?,?,148.757647277,40.408586217,-86.9383097326
2212,37_3816,?,?,?,165.217231546,40.4240527608,-86.9348505966
2213,37_3817,?,?,?,149.140537884,40.4064298523,-86.9369230222
2214,37_3818,?,?,?,152.365867161,40.4134786701,-86.9363233444
2215,37_3819,?,?,?,154.777173861,40.4203731028,-86.9350023839
2216,37_3820,?,?,?,158.850380464,40.4188357422,-86.9359564911
2217,37_3821,?,?,?,141.421473527,40.4049805495,-86.937949126
2218,37_3822,?,?,?,162.533834889,40.4228869866,-86.9356762118
2219,37_3823,?,?,?,154.87188249,40.4137269751,-86.9360336743
2220,37_3824,?,?,?,150.117979385,40.4160184942,-86.9368469924
2221,37_3825,?,?,?,159.834011886,40.4132983976,-86.9351602054
2222,37_3826,?,?,?,164.505482676,40.4222799078,-86.9352407949
2223,37_3827,?,?,?,152.23242111,40.4121970406,-86.9382578727
2224,37_3828,?,?,?,162.601375085,40.4204623093,-86.935406218
2225,37_3829,?,?,?,157.128852854,40.4128022911,-86.9362590451
2226,37_3830,?,?,?,149.938811382,40.4114495956,-86.9371630867
2227,37_3831,?,?,?,154.397326598,40.4129886325,-86.9364357326
2228,37_3832,?,?,?,156.030413622,40.4187209564,-86.9365514419
2229,37_3833,?,?,?,145.810166194,40.4094226324,-86.9363589851
2230,37_3834,?,?,?,158.545482298,40.4202165562,-86.9360116584
2231,37_3835,?,?,?,159.212363364,40.4142963589,-86.9368475334
2232,37_3836,?,?,?,144.978130646,40.4118655147,-86.9375427059
2233,37_3837,?,?,?,153.689137147,40.4186537951,-86.9359954767
2234,37_3838,?,?,?,158.577175136,40.4180240881,-86.9357082
2235,37_3839,?,?,?,150.436442134,40.4143010402,-86.9366175315
2236,37_3840,?,?,?,154.05758264,40.4132306459,-86.9362594041
2237,37_3841,?,?,?,154.531895253,40.421350886,-86.9354942298
2238,37_3842,?,?,?,143.87709269,40.4059630787,-86.9367792112
2239,37_3843,?,?,?,154.347020792,40.4156064384,-86.9354113093
2240,37_3844,?,?,?,159.594408069,40.4220236369,-86.935640018
2241,37_3845,?,?,?,149.851001315,40.4140732741,-86.9369602542
2242,37_3846,?,?,?,158.035227608,40.4135351722,-86.9364838708
2243,37_3847,?,?,?,161.12795179,40.4239014879,-86.935259515
2244,37_3848,?,?,?,146.701051144,40.411511556,-86.937983777
2245,37_3849,?,?,?,157.17941438,40.4191640116,-86.9366445014
2246,37_3850,?,?,?,156.039836817,40.4195510023,-86.9361682562
2247,37_3851,?,?,?,148.552926398,40.4078058628,-86.9370844747
2248,37_3852,?,?,?,148.261736661,40.4087449275,-86.9363559368
2249,37_3853,?,?,?,164.382321952,40.4194015057,-86.9343873146
2250,37_3854,?,?,?,148.846091671,40.4089018879,-86.9368697001
2251,37_3855,?,?,?,158.158101171,40.4173310606,-86.9351066609
2252,37_3856,?,?,?,158.060094944,40.4151331075,-86.9361717782
2253,37_3857,?,?,?,154.364527564,40.4157934063,-86.9365256118
2254,37_3858,?,?,?,146.072598218,40.4082639243,-86.9367952622
2255,37_3859,?,?,?,165.238482759,40.4277042871,-86.9344055743
2256,37_3860,?,?,?,148.047465072,40.4091489364,-86.9379282187
2257,37_3861,?,?,?,152.097561498,40.4159925353,-86.9364802748
2258,38_3801,?,?,?,178.147422303,40.4249654471,-86.9327589011
2259,38_3802,?,?,?,183.258761073,40.4177064581,-86.9328780005
2260,38_3803,?,?,?,172.696287594,40.4044279909,-86.9344534625
2261,38_3804,?,?,?,192.182081784,40.4235214198,-86.9315428695
2262,38_3805,?,?,?,173.458131173,40.4144200188,-86.9336525394
2263,38_3806,?,?,?,178.095471476,40.4147426858,-86.9320741662
2264,38_3807,?,?,?,176.894132726,40.4188776744,-86.9320932828
2265,38_3808,?,?,?,180.207605597,40.4160167073,-86.9332525006
2266,38_3809,?,?,?,172.297149018,40.4019234244,-86.9351069788
2267,38_3810,?,?,?,191.770467945,40.4242206508,-86.9314935943
2268,38_3811,?,?,?,172.006999183,40.4090021172,-86.9339187932
2269,38_3812,?,?,?,177.289861688,40.4156697562,-86.93265061
2270,38_3813,?,?,?,177.76249512,40.4156365991,-86.9331322315
2271,38_3814,?,?,?,180.03153646,40.4143388184,-86.9333309599
2272,38_3815,?,?,?,171.665827973,40.4114482004,-86.9353497238
2273,38_3816,?,?,?,196.20118291,40.4246671683,-86.9327353587
2274,38_3817,?,?,?,175.043833149,40.4155066267,-86.9347400005
2275,38_3818,?,?,?,174.376930478,40.4107819915,-86.9328061918
2276,38_3819,?,?,?,183.53963989,40.4167498532,-86.9322015646
2277,38_3820,?,?,?,178.456995249,40.4201587705,-86.9326536615
2278,38_3821,?,?,?,168.367483079,40.4047387415,-86.9348571173
2279,38_3822,?,?,?,185.411315065,40.4259755116,-86.9318954976
2280,38_3823,?,?,?,177.737147159,40.4169628324,-86.9326287493
2281,38_3824,?,?,?,177.696062566,40.4119932724,-86.934006264
2282,38_3825,?,?,?,182.059131516,40.4145142526,-86.932642948
2283,38_3826,?,?,?,184.02702373,40.4205543109,-86.9327075896
2284,38_3827,?,?,?,171.791496946,40.4069237116,-86.9352166053
2285,38_3828,?,?,?,183.414927674,40.421554037,-86.9332002529
2286,38_3829,?,?,?,175.33173123,40.41645466,-86.9333558243
2287,38_3830,?,?,?,171.509434223,40.4115669646,-86.934112987
2288,38_3831,?,?,?,182.562658457,40.4200227144,-86.9323427377
2289,38_3832,?,?,?,187.010658556,40.4201028651,-86.9332011597
2290,38_3833,?,?,?,171.567231361,40.4065917476,-86.9343736353
2291,38_3834,?,?,?,183.048504795,40.4162972989,-86.9341667455
2292,38_3835,?,?,?,187.690830943,40.4161567673,-86.9324247056
2293,38_3836,?,?,?,171.858523681,40.411086303,-86.9348223806
2294,38_3837,?,?,?,181.743065545,40.4171871518,-86.9329310479
2295,38_3838,?,?,?,183.506012312,40.4178977609,-86.9328301161
2296,38_3839,?,?,?,172.497762139,40.4080329842,-86.9346478429
2297,38_3840,?,?,?,177.339033591,40.4212476022,-86.9335810451
2298,38_3841,?,?,?,185.666284009,40.4226468339,-86.9333535449
2299,38_3842,?,?,?,171.475954888,40.4082993318,-86.9350079987
2300,38_3843,?,?,?,184.219416387,40.4157874641,-86.9326032509
2301,38_3844,?,?,?,188.536531782,40.423016537,-86.9327796238
2302,38_3845,?,?,?,172.136708755,40.4074026702,-86.9341387671
2303,38_3846,?,?,?,171.466508604,40.4159047807,-86.9337529841
2304,38_3847,?,?,?,189.643160575,40.4213742883,-86.9315912447
2305,38_3848,?,?,?,166.863795572,40.408849356,-86.9341228756
2306,38_3849,?,?,?,183.052185407,40.4199438165,-86.9335135593
2307,38_3850,?,?,?,179.280429646,40.416889209,-86.9338523489
2308,38_3851,?,?,?,175.615211139,40.4147923225,-86.933395736
2309,38_3852,?,?,?,176.083774358,40.4090627392,-86.9349079897
2310,38_3853,?,?,?,191.848191211,40.4274617858,-86.9331735154
2311,38_3854,?,?,?,172.920406116,40.4044001609,-86.9351054595
2312,38_3855,?,?,?,183.010551468,40.4171799329,-86.9326783176
2313,38_3856,?,?,?,179.891538088,40.4142704414,-86.9336637427
2314,38_3857,?,?,?,170.528810551,40.4143830654,-86.9335351466
2315,38_3858,?,?,?,175.340121539,40.4074935089,-86.9342160717
2316,38_3859,?,?,?,186.983131135,40.4287817403,-86.9311772914
2317,38_3860,?,?,?,170.267514367,40.4110908404,-86.9352514096
2318,38_3861,?,?,?,175.694010063,40.4145521102,-86.9329263889
2319,39_3801,?,?,?,170.443278753,40.4140555852,-86.9331968871
2320,39_3802,?,?,?,160.973465776,40.4176897125,-86.9330118965
2321,39_3803,?,?,?,150.226835835,40.4135315219,-86.9350869573
2322,39_3804,?,?,?,166.438757478,40.4284484003,-86.9316152011
2323,39_3805,?,?,?,154.752963006,40.4098913248,-86.9351355073
2324,39_3806,?,?,?,162.739602391,40.419636469,-86.9336549343
2325,39_3807,?,?,?,166.800359564,40.4139297706,-86.933203748
2326,39_3808,?,?,?,160.475297801,40.4167161338,-86.933687665
2327,39_3809,?,?,?,151.950295385,40.40807118,-86.9344261866
2328,39_3810,?,?,?,169.883236594,40.4248603826,-86.9318985269
2329,39_3811,?,?,?,150.954758437,40.4092823821,-86.9346502795
2330,39_3812,?,?,?,158.257280623,40.4157983186,-86.9333792868
2331,39_3813,?,?,?,160.774629903,40.4195098817,-86.9331027252
2332,39_3814,?,?,?,166.589643315,40.4188827286,-86.9334409642
2333,39_3815,?,?,?,150.927346403,40.4092394951,-86.9341983924
2334,39_3816,?,?,?,166.77793754,40.4222793192,-86.9322335023
2335,39_3817,?,?,?,160.419523821,40.4120719814,-86.9340902612
2336,39_3818,?,?,?,158.698868089,40.4154109318,-86.9333988121
2337,39_3819,?,?,?,159.13947903,40.4144991072,-86.9339269186
2338,39_3820,?,?,?,170.045355469,40.4187837715,-86.9326361226
2339,39_3821,?,?,?,151.943425808,40.4050899099,-86.9347441376
2340,39_3822,?,?,?,172.690555107,40.4294729555,-86.9329937763
2341,39_3823,?,?,?,157.912109558,40.4172922357,-86.9331626944
2342,39_3824,?,?,?,155.737494058,40.4089537333,-86.9340270357
2343,39_3825,?,?,?,163.863939395,40.4198821574,-86.9325248442
2344,39_3826,?,?,?,164.966228232,40.4178867841,-86.9330453928
2345,39_3827,?,?,?,148.731235468,40.4082621118,-86.9348127864
2346,39_3828,?,?,?,164.8902351,40.4204869822,-86.9319984197
2347,39_3829,?,?,?,161.58317898,40.4182389453,-86.9337219563
2348,39_3830,?,?,?,151.472795293,40.4144501071,-86.9344043607
2349,39_3831,?,?,?,160.268172772,40.4184119221,-86.9333861603
2350,39_3832,?,?,?,164.470531806,40.4120502851,-86.9334775639
2351,39_3833,?,?,?,153.257739271,40.4098993003,-86.9345894952
2352,39_3834,?,?,?,161.413779444,40.4182100969,-86.9331875616
2353,39_3835,?,?,?,168.270848745,40.4172357317,-86.9337620923
